ts,BTCUSDT_price,ETHUSDT_price,hedge_ols,hedge_huber,hedge_theil,hedge_kalman,spread_ols,rolling_mean,rolling_std,zscore,adf_pvalue
2025-10-24 14:25:32.946000+00:00,109818.49,3903.22,11.53789164469319,28.13499084529458,9.029993437211434,28.126890880065698,64783.560574600655,64767.25966857378,8.206446780080645,1.9863537123570982,0.5105095719996751
2025-10-24 14:25:32.947000+00:00,109818.49,3903.22,11.53789164469319,28.13499084529458,9.029993437211434,28.12689088006601,64783.560574600655,64767.68309155572,8.38225652833961,1.8941776586355512,0.5105095719996751
2025-10-24 14:25:32.948000+00:00,109818.49,3903.22,11.53789164469319,28.13499084529458,9.029993437211434,28.12689088006601,64783.560574600655,64768.106347871006,8.533311215192299,1.8110468890593454,0.5105095719996751
2025-10-24 14:25:32.951000+00:00,109818.49,3903.21,11.53789164469319,28.13499084529458,9.029993437211434,28.126961724973082,64783.6759535171,64768.517860501546,8.680079728486971,1.7463080397530404,0.5105095719996751
2025-10-24 14:25:32.954000+00:00,109818.49,3903.2,11.53789164469319,28.13499084529458,9.029993437211434,28.127032574800843,64783.79133243355,64768.97167873479,8.755887363778927,1.692535899909501,0.5105095719996751
2025-10-24 14:25:32.956000+00:00,109818.49,3903.19,11.53789164469319,28.13499084529458,9.029993437211434,28.127103424979623,64783.90671134999,64769.43126591386,8.804732564178783,1.644052823935144,0.5105095719996751
2025-10-24 14:25:32.959000+00:00,109818.49,3903.18,11.53789164469319,28.13499084529458,9.029993437211434,28.127174275509145,64784.022090266444,64769.76944274153,8.97021285842537,1.588886211493144,0.5105095719996751
2025-10-24 14:25:32.961000+00:00,109818.49,3902.98,11.53789164469319,28.13499084529458,9.029993437211434,28.128130901057244,64786.32966859538,64770.146079208025,9.184263620417003,1.762099832520143,0.5105095719996751
2025-10-24 14:25:32.962000+00:00,109818.49,3902.92,11.53789164469319,28.13499084529458,9.029993437211434,28.12851974528415,64787.02194209406,64770.56309829527,9.374239878943005,1.7557523608673828,0.5105095719996751
2025-10-24 14:25:33.109000+00:00,109818.49,3902.93,11.53789164469319,28.13499084529458,9.029993437211434,28.1284464974159,64786.90656317762,64770.980117382525,9.536796212639834,1.6699995931530582,0.5105095719996751
