T,s,p,q
1761315933986,ETHUSDT,3903.74000000,0.00130000
1761315933986,ETHUSDT,3903.74000000,0.00130000
1761315933986,ETHUSDT,3903.74000000,0.00140000
1761315933986,ETHUSDT,3903.75000000,0.00140000
1761315933986,ETHUSDT,3903.75000000,0.00140000
1761315933986,ETHUSDT,3903.75000000,0.00140000
1761315933986,ETHUSDT,3903.75000000,0.81710000
1761315933986,ETHUSDT,3903.75000000,0.00140000
1761315933986,ETHUSDT,3903.76000000,0.00140000
1761315933986,ETHUSDT,3903.76000000,0.00150000
1761315933986,ETHUSDT,3903.76000000,0.00150000
1761315933987,ETHUSDT,3903.79000000,0.00140000
1761315933987,ETHUSDT,3903.86000000,0.02980000
1761315933987,ETHUSDT,3903.86000000,0.00150000
1761315933987,ETHUSDT,3903.86000000,0.00150000
1761315933987,ETHUSDT,3903.86000000,0.00140000
1761315933987,ETHUSDT,3903.90000000,0.00200000
1761315933987,ETHUSDT,3903.90000000,0.01540000
1761315933987,ETHUSDT,3903.90000000,0.00140000
1761315933987,ETHUSDT,3903.91000000,0.07690000
1761315933987,ETHUSDT,3903.91000000,0.00140000
1761315933987,ETHUSDT,3903.93000000,0.00130000
1761315933987,ETHUSDT,3903.93000000,0.00130000
1761315933987,ETHUSDT,3903.93000000,0.00140000
1761315933987,ETHUSDT,3903.93000000,0.00140000
1761315933987,ETHUSDT,3903.93000000,0.00160000
1761315933987,ETHUSDT,3903.93000000,0.00140000
1761315933987,ETHUSDT,3903.96000000,0.03850000
1761315933987,ETHUSDT,3903.98000000,0.00260000
1761315933987,ETHUSDT,3904.00000000,0.00130000
1761315933987,ETHUSDT,3904.00000000,0.05000000
1761315933987,ETHUSDT,3904.00000000,0.00150000
1761315933990,BTCUSDT,109823.27000000,0.00005000
1761315933990,BTCUSDT,109823.27000000,0.00005000
1761315933991,BTCUSDT,109823.27000000,0.00005000
1761315933991,BTCUSDT,109823.27000000,0.00005000
1761315933991,BTCUSDT,109823.27000000,0.00005000
1761315933991,BTCUSDT,109823.27000000,0.00005000
1761315933991,BTCUSDT,109823.27000000,0.00005000
1761315933991,BTCUSDT,109823.27000000,0.00005000
1761315933991,BTCUSDT,109823.27000000,0.00005000
1761315933991,BTCUSDT,109823.27000000,0.00005000
1761315933991,BTCUSDT,109823.27000000,0.00005000
1761315933991,BTCUSDT,109823.27000000,0.00005000
1761315933991,BTCUSDT,109823.27000000,0.00005000
1761315933991,BTCUSDT,109823.27000000,0.00005000
1761315933991,BTCUSDT,109823.27000000,0.00005000
1761315933991,BTCUSDT,109823.27000000,0.00005000
1761315933992,BTCUSDT,109823.27000000,0.00005000
1761315933992,BTCUSDT,109823.27000000,0.00005000
1761315933992,BTCUSDT,109823.27000000,0.00005000
1761315933992,BTCUSDT,109823.27000000,0.00005000
1761315933993,BTCUSDT,109823.27000000,0.00005000
1761315933993,BTCUSDT,109823.27000000,0.00005000
1761315933993,BTCUSDT,109823.27000000,0.00005000
1761315933993,BTCUSDT,109823.27000000,0.00005000
1761315933993,BTCUSDT,109823.27000000,0.00005000
1761315933993,BTCUSDT,109823.27000000,0.00005000
1761315933993,BTCUSDT,109823.27000000,0.00005000
1761315933993,BTCUSDT,109823.28000000,0.00005000
1761315933993,BTCUSDT,109823.28000000,0.00005000
1761315933993,BTCUSDT,109823.28000000,0.00005000
1761315933993,BTCUSDT,109823.28000000,0.00005000
1761315933993,BTCUSDT,109823.28000000,0.00005000
1761315933993,BTCUSDT,109823.28000000,0.00005000
1761315933993,BTCUSDT,109823.28000000,0.00005000
1761315933993,BTCUSDT,109823.28000000,0.00005000
1761315933993,BTCUSDT,109823.28000000,0.00005000
1761315933993,BTCUSDT,109823.28000000,0.00005000
1761315933993,BTCUSDT,109823.28000000,0.00005000
1761315933993,BTCUSDT,109823.28000000,0.00005000
1761315933993,BTCUSDT,109823.28000000,0.00005000
1761315933993,BTCUSDT,109823.28000000,0.00005000
1761315933993,BTCUSDT,109823.28000000,0.00005000
1761315933993,BTCUSDT,109823.28000000,0.00005000
1761315933993,BTCUSDT,109823.28000000,0.00005000
1761315933993,BTCUSDT,109823.28000000,0.00005000
1761315933993,BTCUSDT,109823.28000000,0.00005000
1761315933993,BTCUSDT,109823.28000000,0.00005000
1761315933993,BTCUSDT,109823.28000000,0.00005000
1761315933993,BTCUSDT,109823.28000000,0.00005000
1761315933993,BTCUSDT,109823.28000000,0.00005000
1761315933993,BTCUSDT,109823.28000000,0.00005000
1761315933993,BTCUSDT,109824.68000000,0.00005000
1761315933993,BTCUSDT,109829.45000000,0.08764000
1761315933994,ETHUSDT,3904.03000000,0.00140000
1761315933994,ETHUSDT,3904.03000000,0.00010000
1761315933997,ETHUSDT,3904.03000000,0.00130000
1761315933997,ETHUSDT,3904.03000000,0.00140000
1761315933997,ETHUSDT,3904.03000000,0.00140000
1761315933997,ETHUSDT,3904.03000000,0.00140000
1761315933997,ETHUSDT,3904.03000000,0.00140000
1761315933997,ETHUSDT,3904.03000000,0.00140000
1761315933997,ETHUSDT,3904.04000000,1.31070000
1761315934001,BTCUSDT,109823.26000000,0.00080000
1761315934001,BTCUSDT,109823.26000000,0.00070000
1761315934001,BTCUSDT,109823.26000000,0.03260000
1761315934001,BTCUSDT,109823.27000000,0.00005000
1761315934001,BTCUSDT,109829.47000000,0.00005000
1761315934001,BTCUSDT,109829.47000000,0.00005000
1761315934005,BTCUSDT,109823.27000000,0.00005000
1761315934005,BTCUSDT,109823.27000000,0.00005000
1761315934005,BTCUSDT,109829.45000000,0.00005000
1761315934005,BTCUSDT,109829.45000000,0.00005000
1761315934005,BTCUSDT,109829.45000000,0.00005000
1761315934005,BTCUSDT,109829.45000000,0.00005000
1761315934005,BTCUSDT,109829.45000000,0.00005000
1761315934005,BTCUSDT,109829.45000000,0.00005000
1761315934005,BTCUSDT,109829.45000000,0.00005000
1761315934005,BTCUSDT,109829.45000000,0.00005000
1761315934005,BTCUSDT,109829.46000000,0.00005000
1761315934005,BTCUSDT,109829.46000000,0.00005000
1761315934005,BTCUSDT,109829.46000000,0.00005000
1761315934005,BTCUSDT,109829.46000000,0.00005000
1761315934005,BTCUSDT,109829.46000000,0.00005000
1761315934005,BTCUSDT,109829.46000000,0.00005000
1761315934005,BTCUSDT,109829.46000000,0.00005000
1761315934005,BTCUSDT,109829.46000000,0.00005000
1761315934005,BTCUSDT,109829.47000000,0.00005000
1761315934005,BTCUSDT,109829.48000000,0.00005000
1761315934005,BTCUSDT,109829.48000000,0.00005000
1761315934005,BTCUSDT,109829.48000000,0.00005000
1761315934005,BTCUSDT,109829.48000000,0.00005000
1761315934005,BTCUSDT,109829.48000000,0.00005000
1761315934005,BTCUSDT,109829.48000000,0.00005000
1761315934005,BTCUSDT,109829.48000000,0.00005000
1761315934005,BTCUSDT,109829.48000000,0.02093000
1761315934007,BTCUSDT,109829.48000000,0.02329000
1761315934017,BTCUSDT,109829.48000000,0.00129000
1761315934017,BTCUSDT,109829.48000000,0.00005000
1761315934017,BTCUSDT,109829.48000000,0.01138000
1761315934019,BTCUSDT,109829.48000000,0.00005000
1761315934019,BTCUSDT,109829.48000000,0.00005000
1761315934019,BTCUSDT,109829.48000000,0.00005000
1761315934019,BTCUSDT,109829.48000000,0.00005000
1761315934019,BTCUSDT,109829.48000000,0.00005000
1761315934019,BTCUSDT,109829.48000000,0.00005000
1761315934019,BTCUSDT,109829.48000000,0.00005000
1761315934019,BTCUSDT,109829.48000000,0.00005000
1761315934019,BTCUSDT,109829.48000000,0.00005000
1761315934019,BTCUSDT,109829.48000000,0.00005000
1761315934019,BTCUSDT,109829.48000000,0.00005000
1761315934019,BTCUSDT,109829.48000000,0.00005000
1761315934019,BTCUSDT,109829.48000000,0.00005000
1761315934019,BTCUSDT,109829.48000000,0.00005000
1761315934019,BTCUSDT,109829.48000000,0.00005000
1761315934019,BTCUSDT,109829.48000000,0.00005000
1761315934019,BTCUSDT,109829.48000000,0.00005000
1761315934019,BTCUSDT,109829.48000000,0.00005000
1761315934019,BTCUSDT,109829.48000000,0.00005000
1761315934019,BTCUSDT,109829.49000000,0.00005000
1761315934019,BTCUSDT,109829.49000000,0.00005000
1761315934019,BTCUSDT,109829.49000000,0.00005000
1761315934019,BTCUSDT,109829.49000000,0.00005000
1761315934019,BTCUSDT,109829.49000000,0.00005000
1761315934019,BTCUSDT,109829.49000000,0.00005000
1761315934019,BTCUSDT,109829.49000000,0.00005000
1761315934019,BTCUSDT,109829.49000000,0.00005000
1761315934019,BTCUSDT,109829.49000000,0.00005000
1761315934019,BTCUSDT,109829.49000000,0.00005000
1761315934019,BTCUSDT,109829.49000000,0.00005000
1761315934019,BTCUSDT,109829.49000000,0.00005000
1761315934019,BTCUSDT,109829.49000000,0.00005000
1761315934019,BTCUSDT,109829.49000000,0.00005000
1761315934019,BTCUSDT,109829.50000000,0.00005000
1761315934019,BTCUSDT,109830.16000000,0.00005000
1761315934019,BTCUSDT,109831.67000000,0.00005000
1761315934019,BTCUSDT,109831.67000000,0.00005000
1761315934019,BTCUSDT,109831.67000000,0.00005000
1761315934019,BTCUSDT,109831.68000000,0.00005000
1761315934019,BTCUSDT,109831.77000000,0.00010000
1761315934019,BTCUSDT,109831.95000000,0.00300000
1761315934019,BTCUSDT,109831.99000000,0.00005000
1761315934019,BTCUSDT,109831.99000000,0.00005000
1761315934019,BTCUSDT,109831.99000000,0.00005000
1761315934019,BTCUSDT,109832.00000000,0.00005000
1761315934019,BTCUSDT,109832.23000000,0.00005000
1761315934019,BTCUSDT,109832.77000000,0.00005000
1761315934019,BTCUSDT,109832.77000000,0.00005000
1761315934019,BTCUSDT,109832.77000000,0.00005000
1761315934019,BTCUSDT,109832.78000000,0.00090000
1761315934019,BTCUSDT,109832.78000000,0.00005000
1761315934019,BTCUSDT,109832.80000000,0.00250000
1761315934019,BTCUSDT,109832.84000000,0.00005000
1761315934019,BTCUSDT,109832.85000000,0.00005000
1761315934019,BTCUSDT,109834.68000000,0.00010000
1761315934019,BTCUSDT,109834.98000000,0.00069000
1761315934019,BTCUSDT,109835.00000000,0.00006000
1761315934019,BTCUSDT,109835.00000000,0.00005000
1761315934019,BTCUSDT,109835.28000000,0.00090000
1761315934019,BTCUSDT,109835.64000000,0.00005000
1761315934019,BTCUSDT,109837.20000000,0.00250000
1761315934019,BTCUSDT,109837.26000000,0.00005000
1761315934019,BTCUSDT,109837.34000000,0.00005000
1761315934019,BTCUSDT,109837.81000000,0.00007000
1761315934019,BTCUSDT,109838.06000000,0.00090000
1761315934019,BTCUSDT,109838.26000000,0.00006000
1761315934019,BTCUSDT,109839.81000000,0.00005000
1761315934019,BTCUSDT,109840.00000000,0.00005000
1761315934019,BTCUSDT,109840.24000000,0.00010000
1761315934019,BTCUSDT,109840.40000000,0.00090000
1761315934019,BTCUSDT,109840.46000000,0.00614000
1761315934019,BTCUSDT,109840.46000000,0.00089000
1761315934043,BTCUSDT,109840.46000000,0.02000000
1761315934094,ETHUSDT,3904.04000000,0.00140000
1761315934094,ETHUSDT,3904.04000000,0.00140000
1761315934094,ETHUSDT,3904.04000000,0.00140000
1761315934094,ETHUSDT,3904.04000000,0.00140000
1761315934094,ETHUSDT,3904.04000000,0.00140000
1761315934094,ETHUSDT,3904.04000000,0.00140000
1761315934094,ETHUSDT,3904.04000000,0.00140000
1761315934094,ETHUSDT,3904.04000000,0.00150000
1761315934094,ETHUSDT,3904.04000000,0.00150000
1761315934094,ETHUSDT,3904.04000000,0.00140000
1761315934094,ETHUSDT,3904.04000000,0.00140000
1761315934094,ETHUSDT,3904.04000000,0.00140000
1761315934094,ETHUSDT,3904.04000000,0.00140000
1761315934094,ETHUSDT,3904.04000000,0.00140000
1761315934094,ETHUSDT,3904.04000000,0.00140000
1761315934094,ETHUSDT,3904.04000000,0.00140000
1761315934094,ETHUSDT,3904.04000000,0.00140000
1761315934094,ETHUSDT,3904.04000000,0.00140000
1761315934094,ETHUSDT,3904.04000000,0.00140000
1761315934094,ETHUSDT,3904.05000000,0.05130000
1761315934094,ETHUSDT,3904.05000000,0.00140000
1761315934094,ETHUSDT,3904.05000000,0.00140000
1761315934094,ETHUSDT,3904.05000000,0.00140000
1761315934094,ETHUSDT,3904.05000000,0.00140000
1761315934094,ETHUSDT,3904.05000000,0.00140000
1761315934094,ETHUSDT,3904.05000000,0.00140000
1761315934101,ETHUSDT,3904.05000000,0.00140000
1761315934101,ETHUSDT,3904.05000000,0.00140000
1761315934101,ETHUSDT,3904.05000000,0.00140000
1761315934101,ETHUSDT,3904.05000000,0.00140000
1761315934101,ETHUSDT,3904.05000000,0.00140000
1761315934101,ETHUSDT,3904.05000000,0.00140000
1761315934101,ETHUSDT,3904.05000000,0.00140000
1761315934101,ETHUSDT,3904.05000000,0.00260000
1761315934103,ETHUSDT,3904.05000000,0.00140000
1761315934103,ETHUSDT,3904.05000000,0.00120000
1761315934103,ETHUSDT,3904.05000000,0.00020000
1761315934103,ETHUSDT,3904.05000000,0.00140000
1761315934103,ETHUSDT,3904.05000000,0.00100000
1761315934104,ETHUSDT,3904.05000000,0.00040000
1761315934104,ETHUSDT,3904.05000000,0.00140000
1761315934104,ETHUSDT,3904.05000000,0.00080000
1761315934104,ETHUSDT,3904.05000000,0.00060000
1761315934104,ETHUSDT,3904.05000000,0.00140000
1761315934104,ETHUSDT,3904.05000000,0.00060000
1761315934105,ETHUSDT,3904.05000000,0.00080000
1761315934105,ETHUSDT,3904.05000000,0.00140000
1761315934105,ETHUSDT,3904.05000000,0.00040000
1761315934109,ETHUSDT,3904.05000000,0.00100000
1761315934109,ETHUSDT,3904.05000000,0.00140000
1761315934109,ETHUSDT,3904.05000000,0.00140000
1761315934109,ETHUSDT,3904.05000000,0.00140000
1761315934109,ETHUSDT,3904.06000000,0.00140000
1761315934109,ETHUSDT,3904.06000000,0.00120000
1761315934113,ETHUSDT,3904.06000000,0.00020000
1761315934113,ETHUSDT,3904.06000000,0.00140000
1761315934113,ETHUSDT,3904.06000000,0.00100000
1761315934114,ETHUSDT,3904.06000000,0.00040000
1761315934114,ETHUSDT,3904.06000000,0.00140000
1761315934114,ETHUSDT,3904.06000000,0.00080000
1761315934115,ETHUSDT,3904.06000000,0.00060000
1761315934115,ETHUSDT,3904.06000000,0.00140000
1761315934115,ETHUSDT,3904.06000000,0.00060000
1761315934115,ETHUSDT,3904.06000000,0.00080000
1761315934115,ETHUSDT,3904.06000000,0.00140000
1761315934115,ETHUSDT,3904.06000000,0.00040000
1761315934116,ETHUSDT,3904.06000000,0.00100000
1761315934116,ETHUSDT,3904.06000000,0.00140000
1761315934116,ETHUSDT,3904.06000000,0.00020000
1761315934116,ETHUSDT,3904.06000000,0.00120000
1761315934116,ETHUSDT,3904.06000000,0.00140000
1761315934117,ETHUSDT,3904.06000000,0.00140000
1761315934117,ETHUSDT,3904.06000000,0.00140000
1761315934117,ETHUSDT,3904.06000000,0.00140000
1761315934117,ETHUSDT,3904.06000000,0.00140000
1761315934117,ETHUSDT,3904.06000000,0.00140000
1761315934117,ETHUSDT,3904.06000000,0.00140000
1761315934117,ETHUSDT,3904.06000000,0.00140000
1761315934117,ETHUSDT,3904.06000000,0.00140000
1761315934117,ETHUSDT,3904.06000000,0.00140000
1761315934117,ETHUSDT,3904.06000000,0.00140000
1761315934117,ETHUSDT,3904.06000000,0.00140000
1761315934117,ETHUSDT,3904.06000000,0.00140000
1761315934117,ETHUSDT,3904.06000000,0.00150000
1761315934117,ETHUSDT,3904.07000000,0.00140000
1761315934117,ETHUSDT,3904.07000000,0.00140000
1761315934117,ETHUSDT,3904.07000000,0.00140000
1761315934117,ETHUSDT,3904.07000000,0.00140000
1761315934117,ETHUSDT,3904.07000000,0.00140000
1761315934117,ETHUSDT,3904.07000000,0.00140000
1761315934117,ETHUSDT,3904.07000000,0.00140000
1761315934117,ETHUSDT,3904.07000000,0.00140000
1761315934117,ETHUSDT,3904.07000000,0.00140000
1761315934117,ETHUSDT,3904.07000000,0.00140000
1761315934117,ETHUSDT,3904.07000000,0.00140000
1761315934117,ETHUSDT,3904.07000000,0.00140000
1761315934117,ETHUSDT,3904.07000000,0.00140000
1761315934117,ETHUSDT,3904.08000000,0.00140000
1761315934117,ETHUSDT,3904.08000000,0.00140000
1761315934117,ETHUSDT,3904.12000000,0.00130000
1761315934117,ETHUSDT,3904.12000000,0.00130000
1761315934117,ETHUSDT,3904.12000000,0.00160000
1761315934117,ETHUSDT,3904.12000000,0.00140000
1761315934117,ETHUSDT,3904.12000000,0.00260000
1761315934117,ETHUSDT,3904.14000000,0.00140000
1761315934117,ETHUSDT,3904.19000000,0.00140000
1761315934117,ETHUSDT,3904.20000000,0.00040000
1761315934158,ETHUSDT,3904.20000000,0.00100000
1761315934158,ETHUSDT,3904.20000000,0.00140000
1761315934158,ETHUSDT,3904.20000000,0.00140000
1761315934158,ETHUSDT,3904.20000000,0.00140000
1761315934158,ETHUSDT,3904.20000000,0.32260000
1761315934176,ETHUSDT,3904.20000000,0.00140000
1761315934176,ETHUSDT,3904.20000000,0.00140000
1761315934176,ETHUSDT,3904.20000000,0.00140000
1761315934176,ETHUSDT,3904.20000000,0.00140000
1761315934176,ETHUSDT,3904.20000000,0.00140000
1761315934176,ETHUSDT,3904.20000000,0.00140000
1761315934176,ETHUSDT,3904.20000000,0.00140000
1761315934176,ETHUSDT,3904.20000000,0.00140000
1761315934176,ETHUSDT,3904.20000000,0.00140000
1761315934176,ETHUSDT,3904.20000000,0.00140000
1761315934194,ETHUSDT,3904.21000000,0.00140000
1761315934194,ETHUSDT,3904.21000000,0.00140000
1761315934194,ETHUSDT,3904.21000000,0.00140000
1761315934194,ETHUSDT,3904.21000000,0.00140000
1761315934194,ETHUSDT,3904.21000000,0.00140000
1761315934194,ETHUSDT,3904.21000000,0.00140000
1761315934194,ETHUSDT,3904.21000000,0.00140000
1761315934194,ETHUSDT,3904.21000000,0.00140000
1761315934194,ETHUSDT,3904.21000000,0.00140000
1761315934194,ETHUSDT,3904.21000000,0.00140000
1761315934194,ETHUSDT,3904.21000000,0.00140000
1761315934194,ETHUSDT,3904.21000000,0.00140000
1761315934194,ETHUSDT,3904.21000000,0.00260000
1761315934194,ETHUSDT,3904.21000000,0.00140000
1761315934194,ETHUSDT,3904.21000000,0.00140000
1761315934194,ETHUSDT,3904.21000000,0.00140000
1761315934194,ETHUSDT,3904.21000000,0.00140000
1761315934194,ETHUSDT,3904.21000000,0.00140000
1761315934194,ETHUSDT,3904.21000000,0.00140000
1761315934194,ETHUSDT,3904.21000000,0.00140000
1761315934194,ETHUSDT,3904.21000000,0.00140000
1761315934194,ETHUSDT,3904.21000000,0.00140000
1761315934194,ETHUSDT,3904.21000000,0.00140000
1761315934194,ETHUSDT,3904.21000000,0.00140000
1761315934194,ETHUSDT,3904.21000000,0.00140000
1761315934194,ETHUSDT,3904.21000000,0.00140000
1761315934207,ETHUSDT,3904.22000000,0.00140000
1761315934207,ETHUSDT,3904.22000000,0.00140000
1761315934207,ETHUSDT,3904.22000000,0.00140000
1761315934207,ETHUSDT,3904.22000000,0.00140000
1761315934207,ETHUSDT,3904.22000000,0.00140000
1761315934207,ETHUSDT,3904.22000000,0.00140000
1761315934207,ETHUSDT,3904.22000000,0.00140000
1761315934207,ETHUSDT,3904.22000000,0.00140000
1761315934207,ETHUSDT,3904.22000000,0.00140000
1761315934207,ETHUSDT,3904.22000000,0.00140000
1761315934207,ETHUSDT,3904.22000000,0.00140000
1761315934207,ETHUSDT,3904.22000000,0.00140000
1761315934207,ETHUSDT,3904.22000000,0.00140000
1761315934207,ETHUSDT,3904.22000000,0.00140000
1761315934207,ETHUSDT,3904.22000000,0.00140000
1761315934207,ETHUSDT,3904.22000000,0.00140000
1761315934207,ETHUSDT,3904.22000000,0.00140000
1761315934207,ETHUSDT,3904.22000000,0.00140000
1761315934207,ETHUSDT,3904.22000000,0.00140000
1761315934207,ETHUSDT,3904.22000000,0.00140000
1761315934207,ETHUSDT,3904.22000000,0.00140000
1761315934207,ETHUSDT,3904.22000000,0.00140000
1761315934207,ETHUSDT,3904.22000000,0.00140000
1761315934207,ETHUSDT,3904.22000000,0.00140000
1761315934207,ETHUSDT,3904.22000000,0.00140000
1761315934214,ETHUSDT,3904.23000000,0.00140000
1761315934214,ETHUSDT,3904.23000000,0.00130000
1761315934222,ETHUSDT,3904.23000000,0.00010000
1761315934222,ETHUSDT,3904.23000000,0.00140000
1761315934222,ETHUSDT,3904.23000000,0.00140000
1761315934222,ETHUSDT,3904.23000000,0.00140000
1761315934222,ETHUSDT,3904.23000000,0.00140000
1761315934222,ETHUSDT,3904.23000000,0.00140000
1761315934222,ETHUSDT,3904.23000000,0.00140000
1761315934222,ETHUSDT,3904.23000000,0.00140000
1761315934222,ETHUSDT,3904.23000000,0.00140000
1761315934222,ETHUSDT,3904.23000000,0.00140000
1761315934222,ETHUSDT,3904.23000000,0.00140000
1761315934222,ETHUSDT,3904.23000000,0.00140000
1761315934222,ETHUSDT,3904.23000000,0.00140000
1761315934222,ETHUSDT,3904.23000000,0.00140000
1761315934222,ETHUSDT,3904.23000000,0.00140000
1761315934222,ETHUSDT,3904.23000000,0.00140000
1761315934222,ETHUSDT,3904.23000000,0.00140000
1761315934222,ETHUSDT,3904.23000000,0.00140000
1761315934222,ETHUSDT,3904.23000000,0.00140000
1761315934222,ETHUSDT,3904.23000000,0.00140000
1761315934222,ETHUSDT,3904.23000000,0.00140000
1761315934222,ETHUSDT,3904.23000000,0.00140000
1761315934222,ETHUSDT,3904.23000000,0.00140000
1761315934222,ETHUSDT,3904.23000000,0.00140000
1761315934222,ETHUSDT,3904.23000000,0.00140000
1761315934222,ETHUSDT,3904.23000000,0.00150000
1761315934222,ETHUSDT,3904.23000000,0.00150000
1761315934222,ETHUSDT,3904.24000000,0.00140000
1761315934222,ETHUSDT,3904.24000000,0.00140000
1761315934222,ETHUSDT,3904.24000000,0.00140000
1761315934222,ETHUSDT,3904.24000000,0.00140000
1761315934222,ETHUSDT,3904.24000000,0.00140000
1761315934222,ETHUSDT,3904.24000000,0.00140000
1761315934222,ETHUSDT,3904.24000000,0.00140000
1761315934222,ETHUSDT,3904.24000000,0.00140000
1761315934222,ETHUSDT,3904.24000000,0.00140000
1761315934222,ETHUSDT,3904.24000000,0.00140000
1761315934222,ETHUSDT,3904.24000000,0.00140000
1761315934222,ETHUSDT,3904.24000000,0.00140000
1761315934222,ETHUSDT,3904.24000000,0.00140000
1761315934222,ETHUSDT,3904.24000000,0.00150000
1761315934222,ETHUSDT,3904.24000000,0.00150000
1761315934222,ETHUSDT,3904.25000000,0.00140000
1761315934222,ETHUSDT,3904.27000000,0.00260000
1761315934222,ETHUSDT,3904.27000000,0.00140000
1761315934222,ETHUSDT,3904.28000000,0.02530000
1761315934257,ETHUSDT,3904.28000000,0.00280000
1761315934421,ETHUSDT,3904.27000000,0.00820000
1761315934480,ETHUSDT,3904.28000000,0.01190000
1761315934480,ETHUSDT,3904.28000000,0.00150000
1761315934480,ETHUSDT,3904.28000000,0.00150000
